chain_id,i,range
175fb32b0d,80,247.7
175fb32b0d,81,246.8
175fb32b0d,82,249.3
175fb32b0d,83,247.8
175fb32b0d,84,
175fb32b0d,85,247.5
175fb32b0d,86,
175fb32b0d,87,248.7
175fb32b0d,88,247.6
175fb32b0d,89,
175fb32b0d,90,249.5
175fb32b0d,91,248.8
175fb32b0d,92,246.4
175fb32b0d,93,
175fb32b0d,94,247.8
175fb32b0d,95,248.3
175fb32b0d,96,247.9
175fb32b0d,97,
175fb32b0d,98,246.2
175fb32b0d,99,
17d96dbbcf,0,190.7
17d96dbbcf,1,189.7
17d96dbbcf,2,191.3
17d96dbbcf,3,188.8
17d96dbbcf,4,192.1
17d96dbbcf,5,191.0
17d96dbbcf,6,193.1
17d96dbbcf,7,190.8
17d96dbbcf,8,191.4
17d96dbbcf,9,189.5
17d96dbbcf,10,190.2
17d96dbbcf,11,190.7
17d96dbbcf,12,189.3
17d96dbbcf,13,
17d96dbbcf,14,188.3
17d96dbbcf,15,190.4
17d96dbbcf,16,192.0
17d96dbbcf,17,193.0
17d96dbbcf,18,189.3
17d96dbbcf,19,188.1
17d96dbbcf,20,190.9
17d96dbbcf,21,191.8
17d96dbbcf,22,193.3
17d96dbbcf,23,192.6
17d96dbbcf,24,192.4
17d96dbbcf,25,191.0
17d96dbbcf,26,192.8
17d96dbbcf,27,194.5
17d96dbbcf,28,192.8
17d96dbbcf,29,196.9
17d96dbbcf,30,197.2
17d96dbbcf,31,195.7
17d96dbbcf,32,194.1
17d96dbbcf,33,194.1
17d96dbbcf,34,194.7
17d96dbbcf,35,197.9
17d96dbbcf,36,199.4
17d96dbbcf,37,198.2
17d96dbbcf,38,195.2
17d96dbbcf,39,197.2
17d96dbbcf,40,196.1
17d96dbbcf,41,195.9
17d96dbbcf,42,198.6
17d96dbbcf,43,196.1
17d96dbbcf,44,197.1
17d96dbbcf,45,194.3
17d96dbbcf,46,196.1
17d96dbbcf,47,192.9
17d96dbbcf,48,194.2
17d96dbbcf,49,194.6
17d96dbbcf,50,194.6
17d96dbbcf,51,194.3
17d96dbbcf,52,194.3
17d96dbbcf,53,193.8
17d96dbbcf,54,193.8
17d96dbbcf,55,192.5
17d96dbbcf,56,194.0
17d96dbbcf,57,194.5
17d96dbbcf,58,197.6
17d96dbbcf,59,195.0
17d96dbbcf,60,195.9
17d96dbbcf,61,194.9
17d96dbbcf,62,197.1
17d96dbbcf,63,195.7
17d96dbbcf,64,196.8
17d96dbbcf,65,196.1
17d96dbbcf,66,197.0
17d96dbbcf,67,197.6
17d96dbbcf,68,196.6
17d96dbbcf,69,198.9
17d96dbbcf,70,197.5
17d96dbbcf,71,197.2
17d96dbbcf,72,195.9
17d96dbbcf,73,197.1
17d96dbbcf,74,195.5
17d96dbbcf,75,196.6
17d96dbbcf,76,194.5
17d96dbbcf,77,195.5
17d96dbbcf,78,194.6
17d96dbbcf,79,197.6
17d96dbbcf,80,195.7
17d96dbbcf,81,197.4
17d96dbbcf,82,196.4
17d96dbbcf,83,195.6
17d96dbbcf,84,195.0
17d96dbbcf,85,195.2
17d96dbbcf,86,195.3
17d96dbbcf,87,193.1
17d96dbbcf,88,195.3
17d96dbbcf,89,194.5
17d96dbbcf,90,191.0
17d96dbbcf,91,193.0
17d96dbbcf,92,194.5
17d96dbbcf,93,193.8
17d96dbbcf,94,195.4
17d96dbbcf,95,193.4
17d96dbbcf,96,195.3
17d96dbbcf,97,196.2
17d96dbbcf,98,194.5
17d96dbbcf,99,194.2
17f3150504,0,103.2
17f3150504,1,106.1
17f3150504,2,103.6
17f3150504,3,
17f3150504,4,
17f3150504,5,107.7
17f3150504,6,
17f3150504,7,106.5
17f3150504,8,104.4
17f3150504,9,101.6
17f3150504,10,
17f3150504,11,
17f3150504,12,104.7
17f3150504,13,102.9
17f3150504,14,105.7
17f3150504,15,105.9
17f3150504,16,102.4
17f3150504,17,103.7
17f3150504,18,
17f3150504,19,
17f3150504,20,106.5
17f3150504,21,
17f3150504,22,106.1
17f3150504,23,106.7
17f3150504,24,105.1
17f3150504,25,104.2
17f3150504,26,
17f3150504,27,105.3
17f3150504,28,
17f3150504,29,105.9
17f3150504,30,103.9
17f3150504,31,104.8
17f3150504,32,104.2
17f3150504,33,
17f3150504,34,109.0
17f3150504,35,
17f3150504,36,102.3
17f3150504,37,
17f3150504,38,
17f3150504,39,105.0
17f3150504,40,107.9
17f3150504,41,104.5
17f3150504,42,105.6
17f3150504,43,
17f3150504,44,110.3
17f3150504,45,
17f3150504,46,105.8
17f3150504,47,106.5
17f3150504,48,105.1
17f3150504,49,
17f3150504,50,107.1
17f3150504,51,
17f3150504,52,107.7
17f3150504,53,107.2
17f3150504,54,106.3
17f3150504,55,108.3
17f3150504,56,
17f3150504,57,104.3
17f3150504,58,107.2
17f3150504,59,
17f3150504,60,
17f3150504,61,
17f3150504,62,107.1
17f3150504,63,110.2
17f3150504,64,
17f3150504,65,
17f3150504,66,108.3
17f3150504,67,109.6
17f3150504,68,105.5
17f3150504,69,
17f3150504,70,
17f3150504,71,105.9
17f3150504,72,108.2
17f3150504,73,109.6
17f3150504,74,
17f3150504,75,106.4
17f3150504,76,109.6
17f3150504,77,108.9
17f3150504,78,107.6
17f3150504,79,107.7
17f3150504,80,106.4
17f3150504,81,110.7
17f3150504,82,109.8
17f3150504,83,109.4
17f3150504,84,110.7
17f3150504,85,109.8
17f3150504,86,107.7
17f3150504,87,
17f3150504,88,108.0
17f3150504,89,109.5
17f3150504,90,108.3
17f3150504,91,109.7
17f3150504,92,
17f3150504,93,110.1
17f3150504,94,
17f3150504,95,
17f3150504,96,110.6
17f3150504,97,107.4
17f3150504,98,107.0
17f3150504,99,
182eb1f2fa,0,119.6
182eb1f2fa,1,116.8
182eb1f2fa,2,122.9
182eb1f2fa,3,121.3
182eb1f2fa,4,118.7
182eb1f2fa,5,119.4
182eb1f2fa,6,123.1
182eb1f2fa,7,119.3
182eb1f2fa,8,118.8
182eb1f2fa,9,120.8
182eb1f2fa,10,117.6
182eb1f2fa,11,121.3
182eb1f2fa,12,120.9
182eb1f2fa,13,116.3
182eb1f2fa,14,118.1
182eb1f2fa,15,120.0
182eb1f2fa,16,123.5
182eb1f2fa,17,116.3
182eb1f2fa,18,121.7
182eb1f2fa,19,121.9
182eb1f2fa,20,116.6
182eb1f2fa,21,117.7
182eb1f2fa,22,117.0
182eb1f2fa,23,116.4
182eb1f2fa,24,118.7
182eb1f2fa,25,119.1
182eb1f2fa,26,117.9
182eb1f2fa,27,116.7
182eb1f2fa,28,123.3
182eb1f2fa,29,118.0
182eb1f2fa,30,115.2
182eb1f2fa,31,119.0
182eb1f2fa,32,118.8
182eb1f2fa,33,119.0
182eb1f2fa,34,119.0
182eb1f2fa,35,122.3
182eb1f2fa,36,125.7
182eb1f2fa,37,115.9
182eb1f2fa,38,121.3
182eb1f2fa,39,118.3
182eb1f2fa,40,119.2
182eb1f2fa,41,119.7
182eb1f2fa,42,118.5
182eb1f2fa,43,116.4
182eb1f2fa,44,114.8
182eb1f2fa,45,113.7
182eb1f2fa,46,115.5
182eb1f2fa,47,116.6
182eb1f2fa,48,115.0
182eb1f2fa,49,115.1
182eb1f2fa,50,114.6
182eb1f2fa,51,110.3
182eb1f2fa,52,111.6
182eb1f2fa,53,112.0
182eb1f2fa,54,115.6
182eb1f2fa,55,116.6
182eb1f2fa,56,113.1
182eb1f2fa,57,113.8
182eb1f2fa,58,118.6
182eb1f2fa,59,115.1
182eb1f2fa,60,117.8
182eb1f2fa,61,119.7
182eb1f2fa,62,
182eb1f2fa,63,115.7
182eb1f2fa,64,113.7
182eb1f2fa,65,
182eb1f2fa,66,115.2
182eb1f2fa,67,113.2
182eb1f2fa,68,114.2
182eb1f2fa,69,114.6
182eb1f2fa,70,116.2
182eb1f2fa,71,113.9
182eb1f2fa,72,118.0
182eb1f2fa,73,116.0
182eb1f2fa,74,113.8
182eb1f2fa,75,111.7
182eb1f2fa,76,117.5
182eb1f2fa,77,122.6
182eb1f2fa,78,120.4
182eb1f2fa,79,
182eb1f2fa,80,113.8
182eb1f2fa,81,116.8
182eb1f2fa,82,114.8
182eb1f2fa,83,113.4
182eb1f2fa,84,110.4
182eb1f2fa,85,110.4
182eb1f2fa,86,112.0
182eb1f2fa,87,
182eb1f2fa,88,112.0
182eb1f2fa,89,112.5
182eb1f2fa,90,113.3
182eb1f2fa,91,114.5
182eb1f2fa,92,113.1
182eb1f2fa,93,117.7
182eb1f2fa,94,114.2
182eb1f2fa,95,112.6
182eb1f2fa,96,113.8
182eb1f2fa,97,114.5
182eb1f2fa,98,108.2
182eb1f2fa,99,112.6
185840e7ce,0,187.0
185840e7ce,1,
185840e7ce,2,187.5
185840e7ce,3,184.5
185840e7ce,4,185.9
185840e7ce,5,188.8
185840e7ce,6,187.3
185840e7ce,7,189.2
185840e7ce,8,188.4
185840e7ce,9,
185840e7ce,10,
185840e7ce,11,188.8
185840e7ce,12,187.7
185840e7ce,13,187.0
185840e7ce,14,185.0
185840e7ce,15,186.8
185840e7ce,16,186.2
185840e7ce,17,187.8
185840e7ce,18,186.7
185840e7ce,19,
185840e7ce,20,186.1
185840e7ce,21,187.0
185840e7ce,22,
185840e7ce,23,189.2
185840e7ce,24,186.8
185840e7ce,25,188.8
185840e7ce,26,
185840e7ce,27,188.0
185840e7ce,28,
185840e7ce,29,185.4
185840e7ce,30,184.9
185840e7ce,31,
185840e7ce,32,187.6
185840e7ce,33,187.3
185840e7ce,34,
185840e7ce,35,186.8
185840e7ce,36,184.5
185840e7ce,37,189.0
185840e7ce,38,188.5
185840e7ce,39,189.6
185840e7ce,40,187.6
185840e7ce,41,
185840e7ce,42,187.2
185840e7ce,43,188.8
185840e7ce,44,189.2
185840e7ce,45,
185840e7ce,46,
185840e7ce,47,
185840e7ce,48,189.7
185840e7ce,49,190.9
185840e7ce,50,191.1
185840e7ce,51,191.4
185840e7ce,52,191.0
185840e7ce,53,
185840e7ce,54,192.9
185840e7ce,55,
185840e7ce,56,
185840e7ce,57,192.8
185840e7ce,58,189.4
185840e7ce,59,
185840e7ce,60,188.3
185840e7ce,61,190.5
185840e7ce,62,190.9
185840e7ce,63,188.7
185840e7ce,64,187.9
185840e7ce,65,189.6
185840e7ce,66,189.1
185840e7ce,67,188.6
185840e7ce,68,
185840e7ce,69,
185840e7ce,70,190.2
185840e7ce,71,
185840e7ce,72,188.6
185840e7ce,73,188.4
185840e7ce,74,191.4
185840e7ce,75,
185840e7ce,76,189.3
185840e7ce,77,189.7
185840e7ce,78,191.2
185840e7ce,79,193.1
185840e7ce,80,193.0
185840e7ce,81,
185840e7ce,82,193.1
185840e7ce,83,191.9
185840e7ce,84,193.2
185840e7ce,85,193.6
185840e7ce,86,192.3
185840e7ce,87,
185840e7ce,88,
185840e7ce,89,195.6
185840e7ce,90,194.2
185840e7ce,91,195.5
185840e7ce,92,199.5
185840e7ce,93,195.8
185840e7ce,94,
185840e7ce,95,194.1
185840e7ce,96,193.3
185840e7ce,97,194.5
185840e7ce,98,192.6
185840e7ce,99,191.8
189a2f3887,0,331.0
189a2f3887,1,329.8
189a2f3887,2,330.4
189a2f3887,3,336.7
189a2f3887,4,330.3
189a2f3887,5,328.9
189a2f3887,6,330.0
189a2f3887,7,329.0
189a2f3887,8,328.2
189a2f3887,9,325.9
189a2f3887,10,328.0
189a2f3887,11,333.0
189a2f3887,12,326.8
189a2f3887,13,333.3
189a2f3887,14,325.9
189a2f3887,15,327.5
189a2f3887,16,329.1
189a2f3887,17,331.6
189a2f3887,18,329.4
189a2f3887,19,329.5
189a2f3887,20,330.0
189a2f3887,21,331.4
189a2f3887,22,329.7
189a2f3887,23,328.8
189a2f3887,24,326.1
189a2f3887,25,330.8
189a2f3887,26,330.0
189a2f3887,27,330.6
189a2f3887,28,332.6
189a2f3887,29,329.9
189a2f3887,30,330.5
189a2f3887,31,328.9
189a2f3887,32,331.9
189a2f3887,33,330.5
189a2f3887,34,328.5
189a2f3887,35,328.1
189a2f3887,36,326.7
189a2f3887,37,326.1
189a2f3887,38,328.8
189a2f3887,39,330.1
189a2f3887,40,330.1
189a2f3887,41,327.8
189a2f3887,42,326.4
189a2f3887,43,329.6
189a2f3887,44,329.3
189a2f3887,45,330.7
189a2f3887,46,334.0
189a2f3887,47,330.5
189a2f3887,48,329.4
189a2f3887,49,331.9
189a2f3887,50,331.1
189a2f3887,51,333.6
189a2f3887,52,331.3
189a2f3887,53,329.5
189a2f3887,54,330.6
189a2f3887,55,327.6
189a2f3887,56,330.7
189a2f3887,57,329.1
189a2f3887,58,329.8
189a2f3887,59,331.2
189a2f3887,60,329.9
189a2f3887,61,327.8
189a2f3887,62,329.3
189a2f3887,63,330.6
189a2f3887,64,331.5
189a2f3887,65,326.0
189a2f3887,66,322.1
189a2f3887,67,328.7
189a2f3887,68,325.9
189a2f3887,69,327.9
189a2f3887,70,329.1
189a2f3887,71,327.6
189a2f3887,72,325.9
189a2f3887,73,321.9
189a2f3887,74,323.3
189a2f3887,75,335.7
189a2f3887,76,335.3
189a2f3887,77,321.6
189a2f3887,78,329.1
189a2f3887,79,327.6
189a2f3887,80,324.0
189a2f3887,81,327.5
189a2f3887,82,326.3
189a2f3887,83,326.8
189a2f3887,84,325.8
189a2f3887,85,325.6
189a2f3887,86,326.1
189a2f3887,87,327.3
189a2f3887,88,326.8
189a2f3887,89,326.3
189a2f3887,90,326.6
189a2f3887,91,326.3
189a2f3887,92,329.6
189a2f3887,93,324.6
189a2f3887,94,323.8
189a2f3887,95,326.2
189a2f3887,96,327.6
189a2f3887,97,325.6
189a2f3887,98,326.6
189a2f3887,99,326.3
18ae24b023,0,140.2
18ae24b023,1,143.5
18ae24b023,2,137.8
18ae24b023,3,140.4
18ae24b023,4,140.5
18ae24b023,5,135.9
18ae24b023,6,142.5
18ae24b023,7,140.8
18ae24b023,8,143.0
18ae24b023,9,142.5
18ae24b023,10,139.1
18ae24b023,11,140.4
18ae24b023,12,139.0
18ae24b023,13,140.8
18ae24b023,14,138.6
18ae24b023,15,138.3
18ae24b023,16,138.3
18ae24b023,17,140.1
18ae24b023,18,138.5
18ae24b023,19,141.8
18ae24b023,20,139.1
18ae24b023,21,136.9
18ae24b023,22,138.9
18ae24b023,23,137.5
18ae24b023,24,134.2
18ae24b023,25,134.5
18ae24b023,26,138.7
18ae24b023,27,137.7
18ae24b023,28,137.0
18ae24b023,29,134.0
18ae24b023,30,135.5
18ae24b023,31,138.0
18ae24b023,32,137.9
18ae24b023,33,136.7
18ae24b023,34,137.2
18ae24b023,35,136.0
18ae24b023,36,137.8
18ae24b023,37,138.2
18ae24b023,38,137.1
18ae24b023,39,137.3
18ae24b023,40,136.6
18ae24b023,41,138.8
18ae24b023,42,136.5
18ae24b023,43,136.3
18ae24b023,44,136.3
18ae24b023,45,137.5
18ae24b023,46,137.9
18ae24b023,47,138.1
18ae24b023,48,136.5
18ae24b023,49,137.9
18ae24b023,50,137.5
18ae24b023,51,136.7
18ae24b023,52,134.0
18ae24b023,53,135.7
18ae24b023,54,138.1
18ae24b023,55,135.2
18ae24b023,56,133.6
18ae24b023,57,135.3
18ae24b023,58,133.4
18ae24b023,59,135.1
18ae24b023,60,136.5
18ae24b023,61,133.6
18ae24b023,62,132.2
18ae24b023,63,133.3
18ae24b023,64,134.5
18ae24b023,65,132.1
18ae24b023,66,134.3
18ae24b023,67,132.0
18ae24b023,68,132.7
18ae24b023,69,131.7
18ae24b023,70,132.4
18ae24b023,71,133.4
18ae24b023,72,133.8
18ae24b023,73,133.8
18ae24b023,74,133.7
18ae24b023,75,131.4
18ae24b023,76,133.5
18ae24b023,77,134.7
18ae24b023,78,130.0
18ae24b023,79,130.1
18ae24b023,80,130.1
18ae24b023,81,130.0
18ae24b023,82,131.7
18ae24b023,83,130.9
18ae24b023,84,130.0
18ae24b023,85,130.4
18ae24b023,86,127.8
18ae24b023,87,130.5
18ae24b023,88,128.7
18ae24b023,89,129.3
18ae24b023,90,128.6
18ae24b023,91,130.4
18ae24b023,92,130.2
18ae24b023,93,132.5
18ae24b023,94,130.1
18ae24b023,95,133.2
18ae24b023,96,130.3
18ae24b023,97,130.7
18ae24b023,98,132.3
18ae24b023,99,131.5
18e061310f,0,327.5
18e061310f,1,328.6
18e061310f,2,
18e061310f,3,323.9
18e061310f,4,325.6
18e061310f,5,324.9
18e061310f,6,323.2
18e061310f,7,322.8
18e061310f,8,325.0
18e061310f,9,326.9
18e061310f,10,326.5
18e061310f,11,323.0
18e061310f,12,323.4
18e061310f,13,322.4
18e061310f,14,
18e061310f,15,
18e061310f,16,326.2
18e061310f,17,324.4
18e061310f,18,321.5
18e061310f,19,320.7
18e061310f,20,322.5
18e061310f,21,319.9
18e061310f,22,320.3
18e061310f,23,
18e061310f,24,322.2
18e061310f,25,
18e061310f,26,322.7
18e061310f,27,321.7
18e061310f,28,323.6
18e061310f,29,321.6
18e061310f,30,324.8
18e061310f,31,320.1
18e061310f,32,321.5
18e061310f,33,320.7
18e061310f,34,321.5
18e061310f,35,321.9
18e061310f,36,321.8
18e061310f,37,324.9
18e061310f,38,
18e061310f,39,321.9
18e061310f,40,323.7
18e061310f,41,321.0
18e061310f,42,322.8
18e061310f,43,
18e061310f,44,
18e061310f,45,
18e061310f,46,
18e061310f,47,325.0
18e061310f,48,325.2
18e061310f,49,326.1
18e061310f,50,
18e061310f,51,323.1
18e061310f,52,324.9
18e061310f,53,323.8
18e061310f,54,322.9
18e061310f,55,
18e061310f,56,
18e061310f,57,322.0
18e061310f,58,
18e061310f,59,
18e061310f,60,323.2
18e061310f,61,319.5
18e061310f,62,320.6
18e061310f,63,
18e061310f,64,319.7
18e061310f,65,324.2
18e061310f,66,
18e061310f,67,321.3
18e061310f,68,
18e061310f,69,319.4
18e061310f,70,318.5
18e061310f,71,319.9
18e061310f,72,
18e061310f,73,321.3
18e061310f,74,322.8
18e061310f,75,317.7
18e061310f,76,322.5
18e061310f,77,318.9
18e061310f,78,319.0
18e061310f,79,318.0
18e061310f,80,
18e061310f,81,318.4
18e061310f,82,
18e061310f,83,321.1
18e061310f,84,316.8
18e061310f,85,318.2
18e061310f,86,320.3
18e061310f,87,318.4
18e061310f,88,
18e061310f,89,320.4
18e061310f,90,317.8
18e061310f,91,320.3
18e061310f,92,322.5
18e061310f,93,320.6
18e061310f,94,
18e061310f,95,319.7
18e061310f,96,322.8
18e061310f,97,319.1
18e061310f,98,322.2
18e061310f,99,321.5
18fcca18c9,0,40.3
18fcca18c9,1,40.9
18fcca18c9,2,
18fcca18c9,3,39.1
18fcca18c9,4,
18fcca18c9,5,
18fcca18c9,6,40.5
18fcca18c9,7,40.7
18fcca18c9,8,40.1
18fcca18c9,9,40.8
18fcca18c9,10,
18fcca18c9,11,41.5
18fcca18c9,12,42.3
18fcca18c9,13,42.7
18fcca18c9,14,41.8
18fcca18c9,15,43.6
18fcca18c9,16,40.5
18fcca18c9,17,43.3
18fcca18c9,18,41.2
18fcca18c9,19,
18fcca18c9,20,39.2
18fcca18c9,21,42.2
18fcca18c9,22,43.3
18fcca18c9,23,43.2
18fcca18c9,24,
18fcca18c9,25,42.2
18fcca18c9,26,
18fcca18c9,27,41.0
18fcca18c9,28,42.4
18fcca18c9,29,
18fcca18c9,30,40.9
18fcca18c9,31,41.5
18fcca18c9,32,
18fcca18c9,33,43.2
18fcca18c9,34,41.8
18fcca18c9,35,44.7
18fcca18c9,36,43.2
18fcca18c9,37,43.0
18fcca18c9,38,
18fcca18c9,39,43.8
18fcca18c9,40,44.7
18fcca18c9,41,45.4
18fcca18c9,42,45.0
18fcca18c9,43,46.0
18fcca18c9,44,
18fcca18c9,45,45.3
18fcca18c9,46,46.5
18fcca18c9,47,45.9
18fcca18c9,48,46.4
18fcca18c9,49,
18fcca18c9,50,
18fcca18c9,51,45.6
18fcca18c9,52,46.1
18fcca18c9,53,43.7
18fcca18c9,54,45.3
18fcca18c9,55,46.6
18fcca18c9,56,45.7
18fcca18c9,57,46.0
18fcca18c9,58,46.6
18fcca18c9,59,46.4
18fcca18c9,60,
18fcca18c9,61,
18fcca18c9,62,
18fcca18c9,63,47.4
18fcca18c9,64,
18fcca18c9,65,47.5
18fcca18c9,66,48.7
18fcca18c9,67,49.6
18fcca18c9,68,51.6
18fcca18c9,69,
18fcca18c9,70,
18fcca18c9,71,50.6
18fcca18c9,72,
18fcca18c9,73,
18fcca18c9,74,52.2
18fcca18c9,75,51.6
18fcca18c9,76,51.6
18fcca18c9,77,51.4
18fcca18c9,78,52.2
18fcca18c9,79,52.6
18fcca18c9,80,
18fcca18c9,81,53.2
18fcca18c9,82,54.3
18fcca18c9,83,53.1
18fcca18c9,84,56.1
18fcca18c9,85,53.5
18fcca18c9,86,
18fcca18c9,87,
18fcca18c9,88,52.7
18fcca18c9,89,53.2
18fcca18c9,90,53.9
18fcca18c9,91,57.0
18fcca18c9,92,
18fcca18c9,93,53.2
18fcca18c9,94,52.9
18fcca18c9,95,54.0
18fcca18c9,96,54.4
18fcca18c9,97,55.1
18fcca18c9,98,53.9
18fcca18c9,99,54.5
1a9626668a,0,318.1
1a9626668a,1,319.7
1a9626668a,2,320.4
1a9626668a,3,321.5
1a9626668a,4,317.3
1a9626668a,5,322.4
1a9626668a,6,318.1
1a9626668a,7,320.4
1a9626668a,8,320.1
1a9626668a,9,328.4
1a9626668a,10,319.1
1a9626668a,11,328.1
1a9626668a,12,324.1
1a9626668a,13,323.2
1a9626668a,14,321.3
1a9626668a,15,324.5
1a9626668a,16,326.8
1a9626668a,17,321.9
1a9626668a,18,322.1
1a9626668a,19,319.2
1a9626668a,20,319.9
1a9626668a,21,321.2
1a9626668a,22,321.4
1a9626668a,23,324.3
1a9626668a,24,321.1
1a9626668a,25,324.0
1a9626668a,26,321.3
1a9626668a,27,323.3
1a9626668a,28,323.3
1a9626668a,29,323.9
1a9626668a,30,321.8
1a9626668a,31,321.8
1a9626668a,32,323.5
1a9626668a,33,322.5
1a9626668a,34,320.5
1a9626668a,35,321.1
1a9626668a,36,
1a9626668a,37,318.8
1a9626668a,38,322.2
1a9626668a,39,322.9
1a9626668a,40,323.5
1a9626668a,41,323.7
1a9626668a,42,324.2
1a9626668a,43,324.4
1a9626668a,44,322.3
1a9626668a,45,325.3
1a9626668a,46,323.6
1a9626668a,47,324.8
1a9626668a,48,327.3
1a9626668a,49,323.5
1a9626668a,50,328.1
1a9626668a,51,323.0
1a9626668a,52,
1a9626668a,53,325.2
1a9626668a,54,324.3
1a9626668a,55,323.9
1a9626668a,56,323.1
1a9626668a,57,324.8
1a9626668a,58,324.5
1a9626668a,59,326.8
1a9626668a,60,324.8
1a9626668a,61,324.1
1a9626668a,62,325.5
1a9626668a,63,323.8
1a9626668a,64,326.3
1a9626668a,65,325.1
1a9626668a,66,
1a9626668a,67,323.2
1a9626668a,68,324.3
1a9626668a,69,324.5
1a9626668a,70,325.0
1a9626668a,71,324.8
1a9626668a,72,326.4
1a9626668a,73,
1a9626668a,74,324.4
1a9626668a,75,323.5
1a9626668a,76,325.2
1a9626668a,77,324.1
1a9626668a,78,326.3
1a9626668a,79,321.1
1a9626668a,80,324.6
1a9626668a,81,323.7
1a9626668a,82,327.0
1a9626668a,83,325.5
1a9626668a,84,323.2
1a9626668a,85,325.6
1a9626668a,86,328.2
1a9626668a,87,324.3
1a9626668a,88,323.3
1a9626668a,89,321.9
1a9626668a,90,321.8
1a9626668a,91,324.6
1a9626668a,92,326.4
1a9626668a,93,326.3
1a9626668a,94,322.2
1a9626668a,95,324.6
1a9626668a,96,327.5
1a9626668a,97,325.1
1a9626668a,98,324.8
1a9626668a,99,323.4
1b44b36f59,0,190.1
1b44b36f59,1,193.3
1b44b36f59,2,190.8
1b44b36f59,3,193.1
1b44b36f59,4,192.8
1b44b36f59,5,192.1
1b44b36f59,6,194.2
1b44b36f59,7,192.6
1b44b36f59,8,192.8
1b44b36f59,9,192.4
1b44b36f59,10,192.8
1b44b36f59,11,
1b44b36f59,12,191.3
1b44b36f59,13,190.4
1b44b36f59,14,192.2
1b44b36f59,15,191.1
1b44b36f59,16,
1b44b36f59,17,190.5
1b44b36f59,18,192.5
1b44b36f59,19,191.3
1b44b36f59,20,190.4
1b44b36f59,21,189.6
1b44b36f59,22,190.7
1b44b36f59,23,190.6
1b44b36f59,24,193.0
1b44b36f59,25,189.2
1b44b36f59,26,191.3
1b44b36f59,27,186.5
1b44b36f59,28,189.4
1b44b36f59,29,189.9
1b44b36f59,30,189.1
1b44b36f59,31,188.0
1b44b36f59,32,185.8
1b44b36f59,33,188.8
1b44b36f59,34,187.3
1b44b36f59,35,186.0
1b44b36f59,36,185.5
1b44b36f59,37,
1b44b36f59,38,
1b44b36f59,39,
1b44b36f59,40,
1b44b36f59,41,187.7
1b44b36f59,42,190.9
1b44b36f59,43,186.8
1b44b36f59,44,192.1
1b44b36f59,45,192.9
1b44b36f59,46,191.0
1b44b36f59,47,190.9
1b44b36f59,48,
1b44b36f59,49,188.4
1b44b36f59,50,188.3
1b44b36f59,51,185.8
1b44b36f59,52,188.6
1b44b36f59,53,188.4
1b44b36f59,54,187.4
1b44b36f59,55,189.4
1b44b36f59,56,189.5
1b44b36f59,57,191.3
1b44b36f59,58,
1b44b36f59,59,187.0
1b44b36f59,60,189.6
1b44b36f59,61,188.2
1b44b36f59,62,188.3
1b44b36f59,63,188.6
1b44b36f59,64,185.4
1b44b36f59,65,185.6
1b44b36f59,66,188.0
1b44b36f59,67,183.3
1b44b36f59,68,187.7
1b44b36f59,69,188.6
1b44b36f59,70,188.7
1b44b36f59,71,183.9
1b44b36f59,72,186.5
1b44b36f59,73,189.2
1b44b36f59,74,
1b44b36f59,75,185.8
1b44b36f59,76,187.5
1b44b36f59,77,189.0
1b44b36f59,78,185.7
1b44b36f59,79,186.6
1b44b36f59,80,186.7
1b44b36f59,81,184.5
1b44b36f59,82,187.0
1b44b36f59,83,187.0
1b44b36f59,84,192.6
1b44b36f59,85,
1b44b36f59,86,
1b44b36f59,87,189.7
1b44b36f59,88,189.9
1b44b36f59,89,191.1
1b44b36f59,90,190.4
1b44b36f59,91,
1b44b36f59,92,
1b44b36f59,93,192.0
1b44b36f59,94,192.0
1b44b36f59,95,
1b44b36f59,96,191.0
1b44b36f59,97,190.6
1b44b36f59,98,191.1
1b44b36f59,99,191.3
1b4cad3d2e,0,377.5
1b4cad3d2e,1,384.4
1b4cad3d2e,2,
1b4cad3d2e,3,383.5
1b4cad3d2e,4,377.6
1b4cad3d2e,5,378.8
1b4cad3d2e,6,377.7
1b4cad3d2e,7,378.7
1b4cad3d2e,8,376.9
1b4cad3d2e,9,377.8
1b4cad3d2e,10,
1b4cad3d2e,11,375.8
1b4cad3d2e,12,373.8
1b4cad3d2e,13,375.8
1b4cad3d2e,14,372.6
1b4cad3d2e,15,374.9
1b4cad3d2e,16,373.3
1b4cad3d2e,17,
1b4cad3d2e,18,373.7
1b4cad3d2e,19,374.7
1b4cad3d2e,20,376.8
1b4cad3d2e,21,
1b4cad3d2e,22,379.3
1b4cad3d2e,23,375.9
1b4cad3d2e,24,381.1
1b4cad3d2e,25,380.0
1b4cad3d2e,26,378.2
1b4cad3d2e,27,
1b4cad3d2e,28,376.7
1b4cad3d2e,29,377.6
1b4cad3d2e,30,378.9
1b4cad3d2e,31,379.9
1b4cad3d2e,32,379.3
1b4cad3d2e,33,378.3
1b4cad3d2e,34,381.7
1b4cad3d2e,35,
1b4cad3d2e,36,376.7
1b4cad3d2e,37,376.6
1b4cad3d2e,38,
1b4cad3d2e,39,377.5
1b4cad3d2e,40,377.7
1b4cad3d2e,41,
1b4cad3d2e,42,381.1
1b4cad3d2e,43,380.3
1b4cad3d2e,44,375.2
1b4cad3d2e,45,375.0
